Tag|Longer|Shorter|Score|Ratio|Equivalence
[X]|preconditions for the|prerequisite for|0-0 1-1|0.7619047619047619|Equivalence
[VP]|must be complied with|must be followed|0-0 1-1 2-2 3-2|0.7619047619047619|Equivalence
[X]|, first of all , that|, firstly , that|0-0 1-1 2-1 3-1 4-2 5-3|0.7619047619047619|Equivalence
[NP]|additional indicators|other indicators|0-0 1-1|0.7619047619047619|Equivalence
[NP/CD]|amendments to article|amending article|0-0 0-1 1-2|0.7619047619047619|Equivalence
[VP/NP]|have been assigned to|was allocated to|0-0 1-0 2-1 3-2|0.7619047619047619|Equivalence
[X]|in particular , it is|it is especially|2-0 2-1 2-2 0-3 1-4|0.7619047619047619|Equivalence
[X]|particularly the least developed countries|particularly the least developed|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[VP/NP]|working together with|collaborate with|0-0 0-1 1-2|0.7619047619047619|Equivalence
[NP/NN]|detailed , up-to-date|detailed updated|0-0 1-0 2-1|0.7619047619047619|Equivalence
[PP]|of air transportation|of air transport|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/VP]|is not enough just to|'s not enough to|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[X]|automotive industry ,|motor industry ,|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|take advantage of the|benefit from the|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|provides you with the|is providing the|0-0 0-1 1-1 2-1 3-2|0.7619047619047619|Equivalence
[NP\DT]|provincial high court|provincial court|0-0 1-0 2-1|0.7619047619047619|Equivalence
[X]|ministers for justice|justice minister|2-0 0-1 1-1|0.7619047619047619|Equivalence
[VP/NP]|been well received by|been welcomed by|0-0 1-1 2-1 3-2|0.7619047619047619|Equivalence
[S/.]|yeah , i 'm all right|yeah , i 'm good|0-0 1-1 2-2 3-3 4-4 5-4|0.7619047619047619|Equivalence
[S/.]|- i do n't understand|- no , he is n't|0-0 1-0 2-1 3-1 4-2 5-3 5-4|0.7619047619047619|Equivalence
[PP/NNP]|in my home country of|in my country of|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[X]|requested the secretary-general to provide|request the secretary-general to|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[X]|, regulations or administrative provisions|, regulations and administrative|0-0 1-1 4-1 2-2 3-3|0.7619047619047619|Equivalence
[ADVP]|relatively frequently|quite frequently|0-0 1-1|0.7619047619047619|Equivalence
[S/NP]|i am very grateful to|i am grateful to|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[PRN/COMMA]|, as we are all aware|, as we all know|0-0 1-1 2-2 3-2 4-3 5-4|0.7619047619047619|Equivalence
[ADJP]|completely acceptable|fully acceptable|0-0 1-1|0.7619047619047619|Equivalence
[ADJP/PP]|completely compatible|fully compatible|0-0 1-1|0.7619047619047619|Equivalence
[X]|promotion of equality|promote equality|0-0 1-0 2-1|0.7619047619047619|Equivalence
[S/.]|i 'm well , thank you|well , thank you|0-0 1-0 2-0 3-1 4-2 5-3|0.7619047619047619|Equivalence
[VP/NP]|have implications for|had an impact on|0-0 1-1 1-2 2-3|0.7619047619047619|Equivalence
[VP/NP]|have implications for|has an impact on|0-0 1-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|it is not enough just|it 's not enough|0-0 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[X]|, and then click next|, and click next|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[VP/S]|is quite obvious that|was evident that|0-0 1-1 2-1 3-2|0.7619047619047619|Equivalence
[VP/VP]|is preventing us from|prevents us from|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|, in particular , the|particularly its|0-0 0-1 0-2 0-3 1-4|0.7619047619047619|Equivalence
[NP/PP]|the objectives agreed|the goals agreed|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP\NN]|and professional life|and working life|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|an enormous amount of|a huge amount of|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[S\DT]|hell is going on here|hell is going on|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[VP/S]|note , however , that|to be noted that|0-0 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[X]|mountainous regions .|mountain areas .|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|at this very moment ,|at this moment ,|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[X]|it was also essential|it is also vital|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|measures to encourage|steps to promote|0-0 1-1 2-2|0.7619047619047619|Equivalence
[S/.]|yes , i suppose he is|yeah , i suppose|0-0 1-1 2-2 3-3 4-3 5-3|0.7619047619047619|Equivalence
[X]|a state member of the|member states of|0-0 1-1 2-1 3-2|0.7619047619047619|Equivalence
[X]|commercial disputes .|trade disputes .|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP/VP]|instruments available|instruments that|0-0 1-1|0.7619047619047619|Equivalence
[NP/NP]|an equal footing with|equal terms with|0-0 1-0 2-1 3-2|0.7619047619047619|Equivalence
[X]|, in particular , its|particularly its|0-0 0-1 0-2 0-3 1-4|0.7619047619047619|Equivalence
[VP/S]|note , however , that|to be noted that|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[PP/NP]|to the obligations of|of the duties of|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|cooperative relations|cooperative ties|0-0 1-1|0.7619047619047619|Equivalence
[S/.]|no , i fucking do n't|no , they wo n't|0-0 1-1 2-2 3-3 3-4 4-5|0.7619047619047619|Equivalence
[VP/NP]|are in the process of|are currently in|0-0 1-0 2-1 3-1 4-2|0.7619047619047619|Equivalence
[VP/NN]|are in the process of|are currently in|0-0 1-0 2-1 3-1 4-2|0.7619047619047619|Equivalence
[VP]|attain this objective|attain that goal|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/SBAR]|bear in mind the fact|be borne in mind|0-0 1-0 2-1 3-2 3-3 3-4|0.7619047619047619|Equivalence
[X]|consultations held in|consultations in|0-0 0-1 1-2|0.7619047619047619|Equivalence
[NP/NP]|the objectives set in|the objective of|0-0 1-1 1-2 2-3|0.7619047619047619|Equivalence
[VP]|do n't talk like that|did n't say that|0-0 1-1 2-2 2-3 3-4|0.7619047619047619|Equivalence
[X]|, it was essential to|, it is vital to|0-0 1-1 2-2 3-3 4-4|0.7619047619047619|Equivalence
[X]|period under review ,|reporting period|0-0 1-0 2-0 0-1 3-1|0.7619047619047619|Equivalence
[S/.]|- i do n't understand|no , it does n't|0-0 1-0 2-1 3-2 4-3 4-4|0.7619047619047619|Equivalence
[S\PRP]|looks just like you .|looks like you .|0-0 1-1 2-1 3-2 4-3|0.7619047619047619|Equivalence
[VP]|running a little late|be late for work|0-0 2-1 3-1 3-2 1-3 3-3|0.7619047619047619|Equivalence
[NP/NP]|the vice-president of|vice-chairman of|0-0 1-0 2-1|0.7619047619047619|Equivalence
[PP/NNS]|for the management of|for managing the|0-0 1-1 2-1 3-1 3-2|0.7619047619047619|Equivalence
[S/.]|- i do n't understand|- no , i was n't|0-0 0-1 4-2 1-3 2-4 3-5 4-5|0.7619047619047619|Equivalence
[X]|, in order to achieve|so as to achieve|0-0 1-0 2-1 3-2 4-3|0.7619047619047619|Equivalence
[X]|resources in order to|the resources to|0-0 0-1 1-2 2-2 3-2|0.7619047619047619|Equivalence
[S\NP]|does n't even exist .|does n't exist .|0-0 1-1 2-1 3-2 4-3|0.7619047619047619|Equivalence
[X]|ministries of justice|justice ministry|1-0 1-1 0-2|0.7619047619047619|Equivalence
[VP/NNP]|is contained in annex|appears in annex|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[S/.]|- you do n't know him|-no , we did n't|0-0 1-0 2-1 3-2 4-3 4-4 4-5|0.7619047619047619|Equivalence
[S]|yes , you 're right .|yes , they are .|0-0 1-1 2-2 3-3 3-4 4-5|0.7619047619047619|Equivalence
[VP/NP]|are commensurate with|corresponds with|0-0 0-1 1-2|0.7619047619047619|Equivalence
[X]|on the outcome of the|the results of a|0-0 1-0 2-1 3-2 4-3|0.7619047619047619|Equivalence
[S/S]|i very much hope that|i am hoping that|0-0 1-1 1-2 2-3 3-4|0.7619047619047619|Equivalence
[NP/NN]|detailed , up-to-date|detailed updated|0-0 0-1 1-2|0.7619047619047619|Equivalence
[NP\DT]|question of financing|issue of funding|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/PP]|accelerating the pace|step up the pace|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[S/.]|i saw the whole thing|i saw everything|0-0 1-1 2-2 3-2 4-2|0.7619047619047619|Equivalence
[X]|, including the right|, including that|0-0 1-1 2-2 2-3|0.7619047619047619|Equivalence
[S/.]|- i did n't know that|- no , i did n't|0-0 0-1 1-2 1-3 2-4 3-5 4-5 5-5|0.7619047619047619|Equivalence
[X]|, it is essential for|it is crucial to|0-0 1-0 2-1 3-2 4-3|0.7619047619047619|Equivalence
[S\PRP]|'s extremely urgent .|'s very urgent .|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[VP/NP]|shall be appointed by|is designated by|0-0 1-0 2-1 3-2|0.7619047619047619|Equivalence
[VP/NP]|have been assigned to|was allocated to|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[VP]|going to be all right|'s gonna be fine|0-0 0-1 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[X]|details regarding the|detail about the|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|, the agency provided|, the agency had|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[PP/PP]|of both women and men|of men and women|0-0 1-1 4-1 3-2 2-3|0.7619047619047619|Equivalence
[NP/NN]|the objective of this|the aims of this|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|judicial authority is|the judiciary is|1-0 0-1 1-1 2-2|0.7619047619047619|Equivalence
[S/.]|no , i fucking do n't|no , you did n't|0-0 1-1 2-2 3-3 4-3 5-4|0.7619047619047619|Equivalence
[X]|and in particular its|particularly his|0-0 0-1 0-2 1-3|0.7619047619047619|Equivalence
[X]|recommendations of the committee contained|recommendations of the committee|0-0 1-1 2-2 3-3 0-4|0.7619047619047619|Equivalence
[X]|driving forces behind|driving force of|0-0 1-1 2-2|0.7619047619047619|Equivalence
[SBARQ/.]|why did you come here|why are you here|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[NP]|these two instruments|both instruments|0-0 0-1 1-2|0.7619047619047619|Equivalence
[NP]|the government budget|the state budget|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/SBAR]|to conclude by saying|finish by saying|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|an improvement in the|at improving the|0-0 1-1 1-2 2-3|0.7619047619047619|Equivalence
[SBAR]|as you are well aware|as you 're aware|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[NP\DT]|appropriate mechanism|proper mechanism|0-0 1-1|0.7619047619047619|Equivalence
[X]|establishment of such|creation of such|0-0 1-1 2-2|0.7619047619047619|Equivalence
[SBAR/VP]|because the situation|as the situation|0-0 1-1 2-2|0.7619047619047619|Equivalence
[SQ]|is this even possible|is this possible|0-0 1-1 2-2 2-3|0.7619047619047619|Equivalence
[X]|, which are essential|, which is vital|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|answered in writing .|written answer .|1-0 2-0 0-1 3-2|0.7619047619047619|Equivalence
[NP]|the primary objective|the main purpose|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|should be prepared to|must be ready to|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|are you familiar with|are you aware of|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|, the agency provided|, the agency was|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[SBAR/NP]|whose names appear on|whose name is on|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[S/.]|that 's kind of weird|this is so weird|0-0 1-1 2-2 3-4|0.7619047619047619|Equivalence
[VP/NP]|shall be appointed by|is designated by|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|now classified within|be classified in|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP]|the main achievements|key achievements|0-0 1-0 2-1|0.7619047619047619|Equivalence
[VP/PP]|was particularly true|is especially so|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|for the creation of a|about creating a|0-0 1-1 1-2 1-3 2-4|0.7619047619047619|Equivalence
[SQ\VBP]|you mean , he 's gone|you mean by that|0-0 1-1 2-2 3-3 3-4 3-5|0.7619047619047619|Equivalence
[S/.]|no , that 's not true|this is not true|0-0 0-1 0-2 1-3 2-4 3-5|0.7619047619047619|Equivalence
[VP/PP]|accelerating the pace|step up the pace|0-0 1-0 2-1 3-2|0.7619047619047619|Equivalence
[X]|that they are able to|order to be able|0-0 0-1 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[S/.]|no , i fucking do n't|no , they wo n't|0-0 1-1 2-2 3-3 4-3 5-4|0.7619047619047619|Equivalence
[S/NP]|i 've never even seen|i 've never seen|0-0 1-1 2-2 2-3 3-4|0.7619047619047619|Equivalence
[SBARQ/.]|why was this the case|why would you be|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[S]|it was all my fault .|it 's my fault .|0-0 1-1 1-2 2-3 3-4 4-5|0.7619047619047619|Equivalence
[FRAG]|- are you guys okay ?|- are you okay ?|0-0 1-1 2-2 3-2 4-3 5-4|0.7619047619047619|Equivalence
[NP\DT]|final peace agreement|final peace deal|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/SBAR]|determine the factors|identify factors|0-0 0-1 1-2|0.7619047619047619|Equivalence
[X]|displaced populations|displaced person|0-0 1-1|0.7619047619047619|Equivalence
[VP/NN]|performing repairs or|doing repairs or|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|malaysia continues to|malaysia remains|0-0 1-1 1-2|0.7619047619047619|Equivalence
[S/.]|that 's just not true|that 's not true|0-0 1-1 2-1 3-2 4-3|0.7619047619047619|Equivalence
[VP/PP]|are just as important|are so important|0-0 1-1 1-2 2-3|0.7619047619047619|Equivalence
[SBARQ/.]|why was this the case|why , what 's up|0-0 0-1 0-2 1-3 2-4 3-4 4-4|0.7619047619047619|Equivalence
[VP/VP]|implement measures to|to take steps to|0-0 1-0 2-1 3-2|0.7619047619047619|Equivalence
[VP/PP]|improve the condition|improve outcomes|0-0 1-1 1-2|0.7619047619047619|Equivalence
[S/.]|- i do n't understand|no , it does n't|0-0 0-1 1-2 2-3 3-4 4-4|0.7619047619047619|Equivalence
[X]|equitable , impartial|fair , impartial|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|children aged between|children between|0-0 1-0 2-1|0.7619047619047619|Equivalence
[ADJP]|absolutely imperative|absolutely vital|0-0 1-1|0.7619047619047619|Equivalence
[X]|on this subject , and|on the topic and|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[S/.]|no , i fucking do n't|no , i could n't|0-0 1-1 2-2 3-3 4-3 5-4|0.7619047619047619|Equivalence
[X]|reply provided by the|a reply from the|0-0 1-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[VP/S]|is quite obvious that|is apparent that|0-0 1-1 2-1 3-2|0.7619047619047619|Equivalence
[VP/NNP]|is contained in annex|set out in annex|0-0 1-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[NP\DT]|transportation system|transport system|0-0 1-1|0.7619047619047619|Equivalence
[X]|of the liberalisation|liberalising the|0-0 2-0 1-1|0.7619047619047619|Equivalence
[NP\DT]|purpose of this study|aim of the study|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|it is not good enough|it is not enough|0-0 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[VP/VBN]|have been continually|being constantly|0-0 0-1 1-2|0.7619047619047619|Equivalence
[NP/NNP]|implementation of the|implementing the|0-0 1-0 2-1|0.7619047619047619|Equivalence
[VP/PP]|was the establishment|was the creation|0-0 1-1 2-2|0.7619047619047619|Equivalence
[SBARQ/.]|why am i out of order|why would you be|0-0 1-1 2-2 2-3 3-3 3-4 3-5|0.7619047619047619|Equivalence
[NP]|ad hoc working groups|the ad hoc group|0-0 1-0 2-1 3-2 3-3|0.7619047619047619|Equivalence
[X]|a particular region .|a given region .|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[VP]|attain this objective|attain this goal|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|quot ; shall mean the|quot ; means the|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[VP/JJ]|becomes more and more|is becoming more|0-0 1-0 2-1 2-2 2-3|0.7619047619047619|Equivalence
[SBAR]|what is at stake here|what is at stake|0-0 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[VP/PP]|presented an overview|gave an overview|0-0 1-1 2-2|0.7619047619047619|Equivalence
[PP/NP]|of different types of|for all types of|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[S/.]|please do n't do this|no , it does n't|0-0 3-1 4-2 1-3 2-4|0.7619047619047619|Equivalence
[X]|medical treatment and|medical care and|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|rapporteur once again|rapporteur again|0-0 1-1 2-1|0.7619047619047619|Equivalence
[NP/NP]|its relationship with|its liaison with|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/PP]|put forward proposals|making proposals|0-0 1-1 1-2|0.7619047619047619|Equivalence
[VP/VP]|put forward proposals|making proposals|0-0 1-1 1-2|0.7619047619047619|Equivalence
[X]|consultations held in|consultations at|0-0 0-1 1-2|0.7619047619047619|Equivalence
[ADVP/JJ]|as soon as it becomes|as soon as it is|0-0 1-1 2-2 3-3 4-4|0.7619047619047619|Equivalence
[VP/S]|was self-evident that|was evident that|0-0 1-1 2-2|0.7619047619047619|Equivalence
[QP]|approximately fifteen|approximately 15|0-0 1-1|0.7619047619047619|Equivalence
[SBAR]|as you are well aware|as you well know|0-0 1-1 1-2 2-3 3-4|0.7619047619047619|Equivalence
[SQ]|open the main gates !|open the gates !|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[X]|proposed programme budget for the biennium|proposed budget for the biennium|0-0 0-1 1-2 2-3 3-4 4-5|0.7619047619047619|Equivalence
[VP/SBAR]|was a good example of|is an example of|0-0 1-1 2-2 2-3 3-4|0.7619047619047619|Equivalence
[VP/NP]|was a good example of|is an example of|0-0 1-1 2-2 2-3 3-4|0.7619047619047619|Equivalence
[X]|the introduction of a|of introducing a|0-0 1-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|in particular , those|particularly its|0-0 0-1 0-2 1-3|0.7619047619047619|Equivalence
[NP\DT]|fundamental objective|fundamental aims|0-0 1-1|0.7619047619047619|Equivalence
[S/.]|no , that 's not true|that is not true|0-0 0-1 0-2 1-3 2-4 3-5|0.7619047619047619|Equivalence
[X]|safety of individuals|safety of people|0-0 1-1 2-2|0.7619047619047619|Equivalence
[S\S]|, is n't that right ?|, have n't you ?|0-0 1-1 2-2 3-3 4-3 5-4|0.7619047619047619|Equivalence
[X]|view to improving the|, to improve the|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[PP/PP]|for the establishment|for the creation|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|and transportation of|and transport of|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|legal consequences of|legal effects of|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP\DT]|programme of measures|action programme|1-0 0-1 0-2|0.7619047619047619|Equivalence
[SBAR]|as you are well aware|as you are aware|0-0 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[VP/VBN]|have been continually|being constantly|0-0 1-0 2-1|0.7619047619047619|Equivalence
[X]|it was not sufficient|it 's not enough|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[PP/NP]|towards strengthening|to strengthening|0-0 1-1|0.7619047619047619|Equivalence
[NP/NP]|an acknowledgement of|a recognition of|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|it would therefore be|it would thus be|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[PRN/COMMA]|, to a certain extent|, to some extent|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[X]|boards of directors ,|executive boards|1-0 1-1 0-2 1-2|0.7619047619047619|Equivalence
[SBARQ/.]|why was this the case|why would you be|0-0 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[PP/PP]|in the best interests|in the interests|0-0 1-1 2-2 2-3|0.7619047619047619|Equivalence
[X]|it was essential that|it is vital that|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[NP/PP]|the revenue generated|income generated|0-0 0-1 1-2|0.7619047619047619|Equivalence
[X]|member states as well|member state and|0-0 1-1 2-2 2-3|0.7619047619047619|Equivalence
[NP\DT]|delegated authorities|delegated powers|0-0 1-1|0.7619047619047619|Equivalence
[S\NP]|'s right over there .|is right there .|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[S/.]|all right , let 's go|let 's get going|0-0 0-1 0-2 0-3 1-4 2-5 3-5|0.7619047619047619|Equivalence
[NP\JJ]|cooperative relations|cooperative ties|0-0 1-1|0.7619047619047619|Equivalence
[S\S]|, would n't you say ?|, were n't you ?|0-0 1-1 2-2 3-3 4-3 5-4|0.7619047619047619|Equivalence
[NP/NNP]|states members of the|member states of|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/VP]|have therefore chosen|have thus chosen|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|between an individual|between a person|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP/PP]|the measures financed|actions financed|0-0 1-0 2-1|0.7619047619047619|Equivalence
[NP/NP]|its efforts to combat|the combating of|0-0 1-1 1-2 2-2 1-3|0.7619047619047619|Equivalence
[X]|progressively towards|progressively to|0-0 1-1|0.7619047619047619|Equivalence
[X]|distinguishes between|be distinguished|0-0 1-0 1-1|0.7619047619047619|Equivalence
[X]|of the liberalisation|liberalising the|0-0 1-1 0-2|0.7619047619047619|Equivalence
[S]|yes , that 's right .|yes , there is .|0-0 1-1 2-2 3-3 4-3 5-4|0.7619047619047619|Equivalence
[X]|of the states parties|of the parties :|0-0 1-1 2-2 3-2 2-3|0.7619047619047619|Equivalence
[X]|principles set out in|principle of the|0-0 1-0 1-1 2-1 3-2|0.7619047619047619|Equivalence
[S/S]|we are all aware that|we all know that|0-0 1-0 2-1 3-2 4-3|0.7619047619047619|Equivalence
[X]|ministries of finance|finance ministry|1-0 2-0 0-1|0.7619047619047619|Equivalence
[NP/NP]|the vice-president of|vice-chairman of|0-1 1-2|0.7619047619047619|Equivalence
[X]|of the opinion of the|were of the view|0-0 3-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|equality , solidarity|equality , unity|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP/PP]|the documents related|records relating|0-0 0-1 1-2|0.7619047619047619|Equivalence
[X]|the states members of|member states of|0-0 0-1 1-2 2-3|0.7619047619047619|Equivalence
[SBAR/VP]|that every individual|that all persons|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|members of this house|us in this house|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[FRAG/.]|yeah , just like that|yeah , like that|0-0 1-1 2-2 2-3 3-4|0.7619047619047619|Equivalence
[X]|are applicable to the|, shall apply to|0-0 1-0 2-1 3-2|0.7619047619047619|Equivalence
[PP/NP]|by the very nature of|by the nature of|0-0 1-1 2-2 3-2 4-3|0.7619047619047619|Equivalence
[X]|department is working|department works|0-0 1-1 1-2|0.7619047619047619|Equivalence
[SQ/.]|thank you , thank you|thank you , guys|0-0 1-1 2-2 0-3 3-4|0.7619047619047619|Equivalence
[X]|much still remains to|a lot remains to|0-0 0-1 1-2 2-2 3-3|0.7619047619047619|Equivalence
[S/.]|i 'm sorry , you guys|i 'm sorry , boy|0-0 1-1 2-2 3-3 4-4 5-4|0.7619047619047619|Equivalence
[S]|do n't fucking move .|do n't go away .|0-0 1-1 2-2 3-3 4-4|0.7619047619047619|Equivalence
[VP/PP]|adopted in accordance|adopted pursuant|0-0 1-1 2-1|0.7619047619047619|Equivalence
[VP\VBP]|n't know who they are|n't know , tommy|0-0 1-1 1-2 2-2 2-3 3-3 3-4|0.7619047619047619|Equivalence
[PP/NP]|of narcotic drugs and|of narcotics and|0-0 1-1 1-2 2-3|0.7619047619047619|Equivalence
[X]|drew the committee 's|wish to draw the|2-0 3-1 0-2 1-3|0.7619047619047619|Equivalence
[SBAR]|as you are well aware|as you 're aware|0-0 1-1 2-2 3-3 4-3|0.7619047619047619|Equivalence
[VP/VP]|made progress towards|made progress in|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|, regulations or administrative provisions|, regulations and administrative|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[X]|complaints concerning|complaints about|0-0 1-1|0.7619047619047619|Equivalence
[VP/VP]|has an essential role|has a vital role|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[VP/S]|is the last time that|'s the last time|0-0 1-1 2-2 3-3 3-4|0.7619047619047619|Equivalence
[VP/PP]|has been instrumental|has been crucial|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP\DT]|most recent estimates|latest estimates|0-0 1-0 2-1|0.7619047619047619|Equivalence
[SBARQ/.]|what are you on about|what 's with you|0-0 1-1 3-2 4-2 2-3|0.7619047619047619|Equivalence
[X]|, because it contains|, as it contains|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[X]|recommendations of the committee contained|recommendations of the committee|0-0 4-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[S/.]|- yeah , that 's true|- yeah , you did|0-0 1-1 2-2 3-3 4-4 4-5|0.7619047619047619|Equivalence
[PP/VP]|in agricultural areas|in farming areas|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|, bilateral relations|, bilateral ties|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP/NN]|the main body of this|the body of this|0-0 1-1 2-1 3-2 4-3|0.7619047619047619|Equivalence
[X]|of refugee protection|protect refugees|0-0 1-1 0-2|0.7619047619047619|Equivalence
[VP/RB]|even know why you 're|know why you are|0-0 0-1 1-2 2-3 3-4|0.7619047619047619|Equivalence
[VP/PP]|are just as important|are so important|0-0 1-1 2-1 3-2|0.7619047619047619|Equivalence
[VP/PP]|are equally important|are as important|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|the protection of its|protecting their|0-0 0-1 0-2 1-3|0.7619047619047619|Equivalence
[VP/VP]|are not sufficient to|is not enough to|0-0 1-1 2-2 3-3|0.7619047619047619|Equivalence
[NP]|the common objectives|the common goals|0-0 1-1 2-2|0.7619047619047619|Equivalence
[SBAR/VP]|while contributing to|while helping to|0-0 1-1 2-2|0.7619047619047619|Equivalence
[NP/NP]|the establishment and|the creation and|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|its effectiveness and|the efficacy and|0-0 1-1 2-2|0.7619047619047619|Equivalence
[X]|climate of confidence|climate of trust|0-0 1-1 2-2|0.7619047619047619|Equivalence
[VP/PP]|had been instrumental|has been crucial|0-0 1-1 2-2|0.7619047619047619|Equivalence
[S\PRP]|'ve always known it .|always knew it .|0-0 0-1 1-2 2-3 3-4|0.7619047619047619|Equivalence
[VP/SBAR]|bear in mind the fact|be borne in mind|0-0 0-1 1-2 2-3 3-3 4-3|0.7619047619047619|Equivalence
[X]|quot ; shall mean the|quot ; means the|0-0 1-1 2-2 2-3 3-4|0.7619047619047619|Equivalence
