Tag|Longer|Shorter|Score|Ratio|Equivalence
[NN]|display|show|0-0|0.5714285714285714|Equivalence
[RB]|dearest|dear|0-0|0.5714285714285714|Equivalence
[NNP]|etching|etch|0-0|0.5714285714285714|Equivalence
[NN]|resting|rest|0-0|0.5714285714285714|Equivalence
[NNP]|dialing|dial|0-0|0.5714285714285714|Equivalence
[NNP]|surfing|surf|0-0|0.5714285714285714|Equivalence
[JJ]|arduous|hard|0-0|0.5714285714285714|Equivalence
[NN]|poultry|fowl|0-0|0.5714285714285714|Equivalence
[NNP]|letcher|kwan|0-0|0.5714285714285714|Equivalence
[NNS]|reunifications|reunions|0-0|0.5714285714285714|Equivalence
[NN]|sorting|sort|0-0|0.5714285714285714|Equivalence
[RB]|wholeheartedly|heartily|0-0|0.5714285714285714|Equivalence
[NN]|molding|mold|0-0|0.5714285714285714|Equivalence
[NN]|bicycle|bike|0-0|0.5714285714285714|Equivalence
[NNP]|pigmeat|pork|0-0|0.5714285714285714|Equivalence
[NNP]|editing|edit|0-0|0.5714285714285714|Equivalence
[VBZ]|eastern|east|0-0|0.5714285714285714|Equivalence
[NNP]|slowing|slow|0-0|0.5714285714285714|Equivalence
[NNP]|eurasec|eaec|0-0|0.5714285714285714|Equivalence
[NN]|logging|logs|0-0|0.5714285714285714|Equivalence
[VBP]|decline|fall|0-0|0.5714285714285714|Equivalence
[VBP]|decline|fell|0-0|0.5714285714285714|Equivalence
[JJ]|renting|rent|0-0|0.5714285714285714|Equivalence
[VBD]|closing|shut|0-0|0.5714285714285714|Equivalence
[NNP]|melting|melt|0-0|0.5714285714285714|Equivalence
[NNP]|listing|list|0-0|0.5714285714285714|Equivalence
[VBP]|orifice|hole|0-0|0.5714285714285714|Equivalence
[NN]|posting|post|0-0|0.5714285714285714|Equivalence
[NN]|footing|foot|0-0|0.5714285714285714|Equivalence
[VBP]|advance|rise|0-0|0.5714285714285714|Equivalence
[JJ]|folding|fold|0-0|0.5714285714285714|Equivalence
[NNP]|locking|lock|0-0|0.5714285714285714|Equivalence
[NNS]|counterweights|balances|0-0|0.5714285714285714|Equivalence
[NN]|rolling|roll|0-0|0.5714285714285714|Equivalence
[NNP]|billing|bill|0-0|0.5714285714285714|Equivalence
[NNP]|fleeing|flee|0-0|0.5714285714285714|Equivalence
[JJ]|sector-by-sector|sectoral|0-0|0.5714285714285714|Equivalence
[NN]|rebound|rise|0-0|0.5714285714285714|Equivalence
[NN]|surfeit|glut|0-0|0.5714285714285714|Equivalence
[NN]|editing|edit|0-0|0.5714285714285714|Equivalence
[NNP]|pumping|pump|0-0|0.5714285714285714|Equivalence
[NNP]|leaking|leak|0-0|0.5714285714285714|Equivalence
[NNP]|alright|okay|0-0|0.5714285714285714|Equivalence
[NNS]|demonstrations|protests|0-0|0.5714285714285714|Equivalence
[NNP]|halting|halt|0-0|0.5714285714285714|Equivalence
[NNP]|viewing|view|0-0|0.5714285714285714|Equivalence
[NNP]|wafunif|mwia|0-0|0.5714285714285714|Equivalence
[NNP]|thought|idea|0-0|0.5714285714285714|Equivalence
[JJ]|careful|wary|0-0|0.5714285714285714|Equivalence
[NN]|caprine|goat|0-0|0.5714285714285714|Equivalence
[NNP]|winning|wins|0-0|0.5714285714285714|Equivalence
[RB]|display|show|0-0|0.5714285714285714|Equivalence
[NN]|exiting|exit|0-0|0.5714285714285714|Equivalence
[RB]|comrade|mate|0-0|0.5714285714285714|Equivalence
[NNP]|slaughterhouse|abattoir|0-0|0.5714285714285714|Equivalence
[VB]|destroy|ruin|0-0|0.5714285714285714|Equivalence
[NN]|wishing|wish|0-0|0.5714285714285714|Equivalence
[NN]|one-half|half|0-0|0.5714285714285714|Equivalence
[NNP]|mapping|maps|0-0|0.5714285714285714|Equivalence
[NN]|washing|wash|0-0|0.5714285714285714|Equivalence
[NNP]|renting|rent|0-0|0.5714285714285714|Equivalence
[NNP]|nearing|near|0-0|0.5714285714285714|Equivalence
[NN]|itching|itch|0-0|0.5714285714285714|Equivalence
[VBP]|support|help|0-0|0.5714285714285714|Equivalence
[NNP]|elderly|aged|0-0|0.5714285714285714|Equivalence
[NN]|wearing|wear|0-0|0.5714285714285714|Equivalence
[NNP]|curbing|curb|0-0|0.5714285714285714|Equivalence
[NN]|ranking|rank|0-0|0.5714285714285714|Equivalence
[NN]|circumspection|prudence|0-0|0.5714285714285714|Equivalence
[JJ]|banding|band|0-0|0.5714285714285714|Equivalence
[NN]|surplus|glut|0-0|0.5714285714285714|Equivalence
[NNP]|purpose|aims|0-0|0.5714285714285714|Equivalence
[VBD]|climbed|rise|0-0|0.5714285714285714|Equivalence
[NN]|praying|pray|0-0|0.5714285714285714|Equivalence
[VBD]|climbed|rose|0-0|0.5714285714285714|Equivalence
[VBG]|support|help|0-0|0.5714285714285714|Equivalence
[NN]|chatter|talk|0-0|0.5714285714285714|Equivalence
[VBN]|excommunicated|laicized|0-0|0.5714285714285714|Equivalence
[NN]|hunting|hunt|0-0|0.5714285714285714|Equivalence
[JJ]|elderly|aged|0-0|0.5714285714285714|Equivalence
[NNP]|methods|mode|0-0|0.5714285714285714|Equivalence
[VBD]|dropped|dips|0-0|0.5714285714285714|Equivalence
[NN]|listing|list|0-0|0.5714285714285714|Equivalence
[VBN]|support|help|0-0|0.5714285714285714|Equivalence
[NNP]|harming|harm|0-0|0.5714285714285714|Equivalence
[NNP]|lawsuit|case|0-0|0.5714285714285714|Equivalence
[JJ]|opening|open|0-0|0.5714285714285714|Equivalence
[VBZ]|obtains|gain|0-0|0.5714285714285714|Equivalence
[JJ]|characteristic|peculiar|0-0|0.5714285714285714|Equivalence
[NN]|heating|heat|0-0|0.5714285714285714|Equivalence
[NNS]|linking|link|0-0|0.5714285714285714|Equivalence
[JJ]|kissing|kiss|0-0|0.5714285714285714|Equivalence
[JJ]|extreme|dire|0-0|0.5714285714285714|Equivalence
[NN]|highest|high|0-0|0.5714285714285714|Equivalence
[JJ]|talking|talk|0-0|0.5714285714285714|Equivalence
[VB]|agitate|stir|0-0|0.5714285714285714|Equivalence
[JJ]|alright|okay|0-0|0.5714285714285714|Equivalence
[NNS]|advices|tips|0-0|0.5714285714285714|Equivalence
[VB]|provoke|stir|0-0|0.5714285714285714|Equivalence
[NNP]|linking|link|0-0|0.5714285714285714|Equivalence
[NNP]|healing|heal|0-0|0.5714285714285714|Equivalence
[NN]|kicking|kick|0-0|0.5714285714285714|Equivalence
[NNP]|beloved|dear|0-0|0.5714285714285714|Equivalence
[NNP]|furnace|oven|0-0|0.5714285714285714|Equivalence
[NN]|decline|fall|0-0|0.5714285714285714|Equivalence
[JJ]|flagged|flag|0-0|0.5714285714285714|Equivalence
[NN]|locking|lock|0-0|0.5714285714285714|Equivalence
[VBZ]|routing|path|0-0|0.5714285714285714|Equivalence
[NNP]|provoke|stir|0-0|0.5714285714285714|Equivalence
[JJ]|alright|fine|0-0|0.5714285714285714|Equivalence
[NNP]|optimum|good|0-0|0.5714285714285714|Equivalence
[VBP]|advance|lead|0-0|0.5714285714285714|Equivalence
[NNP]|several|many|0-0|0.5714285714285714|Equivalence
[JJ]|resting|rest|0-0|0.5714285714285714|Equivalence
[VBZ]|loathes|hate|0-0|0.5714285714285714|Equivalence
[NN]|serbian|serb|0-0|0.5714285714285714|Equivalence
[NN]|renting|rent|0-0|0.5714285714285714|Equivalence
[NNP]|rebound|rise|0-0|0.5714285714285714|Equivalence
[VBP]|juillet|july|0-0|0.5714285714285714|Equivalence
[NNS]|deities|gods|0-0|0.5714285714285714|Equivalence
[NNP]|jumping|jump|0-0|0.5714285714285714|Equivalence
[NN]|tolling|toll|0-0|0.5714285714285714|Equivalence
[JJ]|viewing|view|0-0|0.5714285714285714|Equivalence
[VBG]|renting|rent|0-0|0.5714285714285714|Equivalence
[NN]|hacking|hack|0-0|0.5714285714285714|Equivalence
[CD]|963-5742|5742|0-0|0.5714285714285714|Equivalence
[NNS]|dangers|risk|0-0|0.5714285714285714|Equivalence
[CD]|959-5525|7775|0-0|0.5714285714285714|Equivalence
[VBZ]|display|show|0-0|0.5714285714285714|Equivalence
[VBZ]|doubles|dual|0-0|0.5714285714285714|Equivalence
[VB]|jumping|leap|0-0|0.5714285714285714|Equivalence
[NNS]|spheres|area|0-0|0.5714285714285714|Equivalence
[JJ]|hideous|vile|0-0|0.5714285714285714|Equivalence
[NN]|portion|part|0-0|0.5714285714285714|Equivalence
[JJ]|self-interested|egoistic|0-0|0.5714285714285714|Equivalence
[JJ]|support|help|0-0|0.5714285714285714|Equivalence
[NNPS]|schemes|plan|0-0|0.5714285714285714|Equivalence
[NNP]|serbian|serb|0-0|0.5714285714285714|Equivalence
[NN]|bending|bend|0-0|0.5714285714285714|Equivalence
[JJ]|characteristic|features|0-0|0.5714285714285714|Equivalence
[NNPS]|amounts|sums|0-0|0.5714285714285714|Equivalence
[JJS]|bestest|best|0-0|0.5714285714285714|Equivalence
[NN]|twofold|dual|0-0|0.5714285714285714|Equivalence
[NNP]|vessels|boat|0-0|0.5714285714285714|Equivalence
[VB]|invoice|bill|0-0|0.5714285714285714|Equivalence
[JJ]|alright|good|0-0|0.5714285714285714|Equivalence
[NNP]|opinion|view|0-0|0.5714285714285714|Equivalence
[UH]|walking|walk|0-0|0.5714285714285714|Equivalence
[NNP]|pushing|push|0-0|0.5714285714285714|Equivalence
[NN]|revitalisation|relaunch|0-0|0.5714285714285714|Equivalence
[NNS]|amounts|sums|0-0|0.5714285714285714|Equivalence
[NN]|caprice|whim|0-0|0.5714285714285714|Equivalence
[NN]|calming|calm|0-0|0.5714285714285714|Equivalence
[VB]|appease|calm|0-0|0.5714285714285714|Equivalence
[NN]|ceiling|roof|0-0|0.5714285714285714|Equivalence
[JJ]|environment-friendly|eco-friendly|0-0|0.5789473684210527|Equivalence
[NNS]|fire-fighters|firemen|0-0|0.5833333333333334|Equivalence
[VBD]|investigated|examine|0-0|0.5833333333333334|Equivalence
[NNP]|considerably|greatly|0-0|0.5833333333333334|Equivalence
[NNP]|confidential|secrets|0-0|0.5833333333333334|Equivalence
[NN]|reactivation|revival|0-0|0.5833333333333334|Equivalence
[NN]|faithfulness|loyalty|0-0|0.5833333333333334|Equivalence
[NN]|amalgamation|melding|0-0|0.5833333333333334|Equivalence
[NNPS]|coefficients|factors|0-0|0.5833333333333334|Equivalence
[NNP]|underwriters|insurer|0-0|0.5833333333333334|Equivalence
[NNP]|particularly|notably|0-0|0.5833333333333334|Equivalence
[VBN]|resuscitated|revived|0-0|0.5833333333333334|Equivalence
[NNP]|modification|changes|0-0|0.5833333333333334|Equivalence
[NNS]|notification|notices|0-0|0.5833333333333334|Equivalence
[JJ]|unrecognized|unknown|0-0|0.5833333333333334|Equivalence
[NN]|decisiveness|resolve|0-0|0.5833333333333334|Equivalence
[VBN]|horsewhipped|flogged|0-0|0.5833333333333334|Equivalence
[VBN]|modification|changed|0-0|0.5833333333333334|Equivalence
[VBN]|modification|changes|0-0|0.5833333333333334|Equivalence
[NNP]|al-ladhiqiyah|latakia|0-0|0.5833333333333334|Equivalence
[RB]|domestically|locally|0-0|0.5833333333333334|Equivalence
[VBD]|particularly|notably|0-0|0.5833333333333334|Equivalence
[NNP]|accumulation|accrual|0-0|0.5833333333333334|Equivalence
[NNP]|deficiencies|defects|0-0|0.5833333333333334|Equivalence
[JJ]|undiscovered|unknown|0-0|0.5833333333333334|Equivalence
[NN]|hopelessness|despair|0-0|0.5833333333333334|Equivalence
[JJ]|multifaceted|diverse|0-0|0.5833333333333334|Equivalence
[NNS]|transmitters|senders|0-0|0.5833333333333334|Equivalence
[JJ]|sino-american|china-us|0-0|0.5833333333333334|Equivalence
[NN]|price-setting|pricing|0-0|0.5833333333333334|Equivalence
[JJ]|biomass-based|bio-mass|0-0|0.5833333333333334|Equivalence
[NNPS]|distributors|dealers|0-0|0.5833333333333334|Equivalence
[NNPS]|cornerstones|pillars|0-0|0.5833333333333334|Equivalence
[VBD]|expenditures|outlays|0-0|0.5833333333333334|Equivalence
[JJ]|unemployment|jobless|0-0|0.5833333333333334|Equivalence
[NNP]|introductory|opening|0-0|0.5833333333333334|Equivalence
[NNPS]|importations|imports|0-0|0.5833333333333334|Equivalence
[NN]|resoluteness|resolve|0-0|0.5833333333333334|Equivalence
[RB]|particularly|notably|0-0|0.5833333333333334|Equivalence
[NNP]|refrigerated|chilled|0-0|0.5833333333333334|Equivalence
[VBZ]|deteriorates|worsens|0-0|0.5833333333333334|Equivalence
[VBD]|refrigerated|chilled|0-0|0.5833333333333334|Equivalence
[JJ]|contemporary|current|0-0|0.5833333333333334|Equivalence
[NNPS]|deficiencies|defects|0-0|0.5833333333333334|Equivalence
[NNPS]|watercourses|streams|0-0|0.5833333333333334|Equivalence
[NN]|ruthlessness|cruelty|0-0|0.5833333333333334|Equivalence
[VBN]|refrigerated|chilled|0-0|0.5833333333333334|Equivalence
[JJ]|sino-american|us-china|0-0|0.5833333333333334|Equivalence
[NNP]|illegitimate|illegal|0-0|0.5833333333333334|Equivalence
[NN]|divisiveness|divides|0-0|0.5833333333333334|Equivalence
[NNP]|concentrated|focused|0-0|0.5833333333333334|Equivalence
[JJ]|inhospitable|hostile|0-0|0.5833333333333334|Equivalence
[JJ]|remunerative|gainful|0-0|0.5833333333333334|Equivalence
[NN]|modification|changes|0-0|0.5833333333333334|Equivalence
[UH]|examinations|reviews|0-0|0.5833333333333334|Equivalence
[VB]|strengthened|bolster|0-0|0.5833333333333334|Equivalence
[NNP]|purification|clean-up|0-0|0.5833333333333334|Equivalence
[JJ]|entertaining|amusing|0-0|0.5833333333333334|Equivalence
[NNS]|after-effects|impacts|0-0|0.5833333333333334|Equivalence
[JJ]|all-important|crucial|0-0|0.5833333333333334|Equivalence
[VBN]|verification|checked|0-0|0.5833333333333334|Equivalence
[NNP]|unfavourable|adverse|0-0|0.5833333333333334|Equivalence
[NNP]|superhighway|freeway|0-0|0.5833333333333334|Equivalence
[VBZ]|modification|changes|0-0|0.5833333333333334|Equivalence
[NNS]|deficiencies|defects|0-0|0.5833333333333334|Equivalence
[JJ]|sino-european|china-eu|0-0|0.5833333333333334|Equivalence
[NNP]|penitentiary|prisons|0-0|0.5833333333333334|Equivalence
[VBN]|demonstrated|evinced|0-0|0.5833333333333334|Equivalence
[JJ]|multifaceted|complex|0-0|0.5833333333333334|Equivalence
[NN]|remunerative|gainful|0-0|0.5833333333333334|Equivalence
[NNS]|shortcomings|defects|0-0|0.5833333333333334|Equivalence
[JJ]|wholehearted|sincere|0-0|0.5833333333333334|Equivalence
[JJ]|introductory|initial|0-0|0.5833333333333334|Equivalence
[NN]|cautiousness|caution|0-0|0.5833333333333334|Equivalence
[NN]|out-migration|outflow|0-0|0.5833333333333334|Equivalence
[NNPS]|examinations|examens|0-0|0.5833333333333334|Equivalence
[NN]|outmigration|outflow|0-0|0.5833333333333334|Equivalence
[NNP]|examinations|reviews|0-0|0.5833333333333334|Equivalence
[NNP]|valenciennes|osasuna|0-0|0.5833333333333334|Equivalence
[JJ]|apprehensive|anxious|0-0|0.5833333333333334|Equivalence
[RB]|dramatically|sharply|0-0|0.5833333333333334|Equivalence
[JJ]|china-britain|china-uk|0-0|0.5833333333333334|Equivalence
[JJ]|unidentified|unknown|0-0|0.5833333333333334|Equivalence
[NNP]|notification|notices|0-0|0.5833333333333334|Equivalence
[VBN]|redesignated|renamed|0-0|0.5833333333333334|Equivalence
[NNP]|competitions|contest|0-0|0.5833333333333334|Equivalence
[VB]|safeguarding|protect|0-0|0.5833333333333334|Equivalence
[JJ]|instrumental|helpful|0-0|0.5833333333333334|Equivalence
[NN]|illustrating|showing|0-0|0.5833333333333334|Equivalence
[NNS]|participates|engages|0-0|0.5833333333333334|Equivalence
[JJ]|antiaircraft|anti-air|0-0|0.5833333333333334|Equivalence
[VB]|misrepresent|distort|0-0|0.5833333333333334|Equivalence
[NNP]|conversation|talking|0-0|0.5833333333333334|Equivalence
[NN]|disagreement|discord|0-0|0.5833333333333334|Equivalence
[NN]|deceleration|slowing|0-0|0.5833333333333334|Equivalence
[NNS]|expenditures|outlays|0-0|0.5833333333333334|Equivalence
[JJ]|unfavourable|adverse|0-0|0.5833333333333334|Equivalence
[NNP]|contemporary|current|0-0|0.5833333333333334|Equivalence
[NNS]|misdemeanors|delicts|0-0|0.5833333333333334|Equivalence
[NNPS]|trabajadores|workers|0-0|0.5833333333333334|Equivalence
[NNP]|north-eastern|nord-est|0-0|0.5833333333333334|Equivalence
[JJ]|introductory|opening|0-0|0.5833333333333334|Equivalence
[JJ]|enthusiastic|excited|0-0|0.5833333333333334|Equivalence
[NN]|acquiescence|consent|0-0|0.5833333333333334|Equivalence
[NNS]|salespersons|sellers|0-0|0.5833333333333334|Equivalence
[NNP]|nevertheless|however|0-0|0.5833333333333334|Equivalence
[NNPS]|eliminations|deletes|0-0|0.5833333333333334|Equivalence
[NNP]|compilations|compile|0-0|0.5833333333333334|Equivalence
[VBN]|contaminated|tainted|0-0|0.5833333333333334|Equivalence
[NNPS]|consequences|results|0-0|0.5833333333333334|Equivalence
[VBD]|collaborated|working|0-0|0.5833333333333334|Equivalence
[NNP]|concentrates|focuses|0-0|0.5833333333333334|Equivalence
[NNPS]|advancements|avances|0-0|0.5833333333333334|Equivalence
[NNPS]|transmitters|issuers|0-0|0.5833333333333334|Equivalence
[NNP]|al-nabatiyyah|nabtiya|0-0|0.5833333333333334|Equivalence
[NN]|sportspeople|athlete|0-0|0.5833333333333334|Equivalence
[JJ]|inconvenient|awkward|0-0|0.5833333333333334|Equivalence
[NNPS]|examinations|reviews|0-0|0.5833333333333334|Equivalence
[JJ]|supernatural|uncanny|0-0|0.5833333333333334|Equivalence
[JJ]|proportional|pro-rata|0-0|0.5833333333333334|Equivalence
[JJ]|refrigerated|chilled|0-0|0.5833333333333334|Equivalence
[NN]|superhighway|freeway|0-0|0.5833333333333334|Equivalence
[VBP]|backstopping|support|0-0|0.5833333333333334|Equivalence
[RB]|courageously|bravely|0-0|0.5833333333333334|Equivalence
[VBZ]|entertaining|amusing|0-0|0.5833333333333334|Equivalence
[VBP]|safeguarding|protect|0-0|0.5833333333333334|Equivalence
[NNP]|hopelessness|despair|0-0|0.5833333333333334|Equivalence
[NNP]|deactivating|disable|0-0|0.5833333333333334|Equivalence
[VBD]|communicated|liaised|0-0|0.5833333333333334|Equivalence
[NNPS]|concentrates|focuses|0-0|0.5833333333333334|Equivalence
[NNS]|stimulations|stimuli|0-0|0.5833333333333334|Equivalence
[JJ]|apprehensive|worried|0-0|0.5833333333333334|Equivalence
[NNP]|scholarships|bursary|0-0|0.5833333333333334|Equivalence
[NNS]|trivialities|trifles|0-0|0.5833333333333334|Equivalence
[VBD]|concentrated|focused|0-0|0.5833333333333334|Equivalence
[VBZ]|contaminates|infects|0-0|0.5833333333333334|Equivalence
[NNPS]|salespersons|vendors|0-0|0.5833333333333334|Equivalence
[VBG]|overthrowing|ousting|0-0|0.5833333333333334|Equivalence
[VBD]|commencement|started|0-0|0.5833333333333334|Equivalence
[NN]|subparagraph|sub-para|0-0|0.5833333333333334|Equivalence
[JJ]|concentrated|centred|0-0|0.5833333333333334|Equivalence
[NN]|purification|clean-up|0-0|0.5833333333333334|Equivalence
[NNP]|amalgamation|mergers|0-0|0.5833333333333334|Equivalence
[NNP]|introductory|initial|0-0|0.5833333333333334|Equivalence
[NNS]|assassinated|murders|0-0|0.5833333333333334|Equivalence
[JJ]|long-standing|lengthy|0-0|0.5833333333333334|Equivalence
[RB]|forthrightly|frankly|0-0|0.5833333333333334|Equivalence
[NNS]|alternatives|options|0-0|0.5833333333333334|Equivalence
[NNS]|firefighters|firemen|0-0|0.5833333333333334|Equivalence
[NNS]|pastoralists|herders|0-0|0.5833333333333334|Equivalence
[NNS]|disseminates|spreads|0-0|0.5833333333333334|Equivalence
[NNP]|domestically|locally|0-0|0.5833333333333334|Equivalence
[NN]|accumulation|accrual|0-0|0.5833333333333334|Equivalence
[VBD]|surveillance|monitor|0-0|0.5833333333333334|Equivalence
[VBG]|incinerating|burning|0-0|0.5833333333333334|Equivalence
[JJ]|unfavourable|harmful|0-0|0.5833333333333334|Equivalence
[NN]|conversation|talking|0-0|0.5833333333333334|Equivalence
[JJ]|surrealistic|surreal|0-0|0.5833333333333334|Equivalence
[NNS]|firecrackers|bangers|0-0|0.5833333333333334|Equivalence
[JJ]|questionable|dubious|0-0|0.5833333333333334|Equivalence
[VBZ]|communicates|imparts|0-0|0.5833333333333334|Equivalence
[JJ]|refrigerated|coolant|0-0|0.5833333333333334|Equivalence
[JJ]|advantageous|helpful|0-0|0.5833333333333334|Equivalence
[NN]|backtracking|retreat|0-0|0.5833333333333334|Equivalence
[JJ]|self-absorbed|selfish|0-0|0.5833333333333334|Equivalence
[NNS]|salespersons|vendors|0-0|0.5833333333333334|Equivalence
[NNP]|reservations|booking|0-0|0.5833333333333334|Equivalence
[NNS]|leaseholders|lessees|0-0|0.5833333333333334|Equivalence
[NNS]|birdwatchers|birders|0-0|0.5833333333333334|Equivalence
[VBG]|amalgamating|merging|0-0|0.5833333333333334|Equivalence
[NN]|sub-objective|sub-goal|0-0|0.5833333333333334|Equivalence
[JJ]|unbelievable|awesome|0-0|0.5833333333333334|Equivalence
[NNS]|predicaments|plights|0-0|0.5833333333333334|Equivalence
[JJ]|illegitimate|illegal|0-0|0.5833333333333334|Equivalence
[NNPS]|determinants|factors|0-0|0.5833333333333334|Equivalence
[JJ]|antagonistic|hostile|0-0|0.5833333333333334|Equivalence
[NN]|backstopping|support|0-0|0.5833333333333334|Equivalence
[NNP]|transporters|carrier|0-0|0.5833333333333334|Equivalence
[NNS]|redundancies|lay-offs|0-0|0.5833333333333334|Equivalence
[JJ]|backstopping|support|0-0|0.5833333333333334|Equivalence
[NNS]|eliminations|deletes|0-0|0.5833333333333334|Equivalence
[NNP]|interrogates|quizzes|0-0|0.5833333333333334|Equivalence
[NNS]|examinations|reviews|0-0|0.5833333333333334|Equivalence
[RB]|expenditures|expense|0-0|0.5833333333333334|Equivalence
[JJ]|constraining|limited|0-0|0.5833333333333334|Equivalence
[JJ]|catastrophic|ruinous|0-0|0.5833333333333334|Equivalence
[NNPS]|consequences|impacts|0-0|0.5833333333333334|Equivalence
[NN]|introductory|opening|0-0|0.5833333333333334|Equivalence
[NNPS]|salespersons|sellers|0-0|0.5833333333333334|Equivalence
[VBN]|synchronized|synched|0-0|0.5833333333333334|Equivalence
[JJ]|unidentified|unnamed|0-0|0.5833333333333334|Equivalence
[NNP]|universities|college|0-0|0.5833333333333334|Equivalence
[NN]|commendation|tribute|0-0|0.5833333333333334|Equivalence
[NNS]|terminations|endings|0-0|0.5833333333333334|Equivalence
[NNP]|unemployment|jobless|0-0|0.5833333333333334|Equivalence
[NNP]|amelioration|improve|0-0|0.5833333333333334|Equivalence
[JJ]|concentrated|focused|0-0|0.5833333333333334|Equivalence
[NN]|imprisonment|jailing|0-0|0.5833333333333334|Equivalence
[JJ]|illustrative|typical|0-0|0.5833333333333334|Equivalence
[JJ]|interminable|endless|0-0|0.5833333333333334|Equivalence
[NNP]|additionally|besides|0-0|0.5833333333333334|Equivalence
[NN]|amelioration|improve|0-0|0.5833333333333334|Equivalence
[NNP]|alternatives|options|0-0|0.5833333333333334|Equivalence
[NNPS]|implications|effects|0-0|0.5833333333333334|Equivalence
[NNP]|unrecognized|unknown|0-0|0.5833333333333334|Equivalence
[JJ]|undetermined|unknown|0-0|0.5833333333333334|Equivalence
[NNP]|illustrating|showing|0-0|0.5833333333333334|Equivalence
[JJ]|apprehensive|fearful|0-0|0.5833333333333334|Equivalence
[JJ]|self-centered|selfish|0-0|0.5833333333333334|Equivalence
[NNS]|entertainers|artists|0-0|0.5833333333333334|Equivalence
[NN]|unemployment|jobless|0-0|0.5833333333333334|Equivalence
[NNP]|obstructions|barrier|0-0|0.5833333333333334|Equivalence
[NNS]|underclothes|panties|0-0|0.5833333333333334|Equivalence
[JJ]|war-shattered|war-torn|0-0|0.5833333333333334|Equivalence
[VBG]|overpowering|beating|0-0|0.5833333333333334|Equivalence
[RB]|nevertheless|however|0-0|0.5833333333333334|Equivalence
[VBG]|backstopping|support|0-0|0.5833333333333334|Equivalence
[JJ]|particularly|notably|0-0|0.5833333333333334|Equivalence
[NNP]|firefighters|fireman|0-0|0.5833333333333334|Equivalence
[NNS]|recreational|loisirs|0-0|0.5833333333333334|Equivalence
[JJ]|unmistakable|obvious|0-0|0.5833333333333334|Equivalence
[NN]|introductory|initial|0-0|0.5833333333333334|Equivalence
[VBN]|concentrated|focused|0-0|0.5833333333333334|Equivalence
[NNP]|firefighters|firemen|0-0|0.5833333333333334|Equivalence
[RB]|considerably|greatly|0-0|0.5833333333333334|Equivalence
[NNS]|consumptions|intakes|0-0|0.5833333333333334|Equivalence
[NNPS]|arrangements|regimes|0-0|0.5833333333333334|Equivalence
[NNP]|auto-configuration|autoconfig|0-0|0.5882352941176471|Equivalence
[JJ]|employment-related|job-related|0-0|0.5882352941176471|Equivalence
[JJ]|mineral-extracting|extractive|0-0|0.5882352941176471|Equivalence
[NNS]|environmentalists|ecologists|0-0|0.5882352941176471|Equivalence
[JJ]|multi-confessional|multi-faith|0-0|0.5882352941176471|Equivalence
[JJ]|quasi-governmental|parastatal|0-0|0.5882352941176471|Equivalence
[JJ]|desperately-needed|much-needed|0-0|0.5882352941176471|Equivalence
[JJ]|interprofessional|inter-trade|0-0|0.5882352941176471|Equivalence
[NN]|misinterpretation|misreading|0-0|0.5882352941176471|Equivalence
[NNS]|vice-chairmanships|vice-chairs|0-0|0.5882352941176471|Equivalence
[JJ]|al-islamiya|al-gama|0-0|0.6|Equivalence
[NNP]|acknowledgement|recognize|0-0|0.6|Equivalence
[NNS]|evaluators|raters|0-0|0.6|Equivalence
[JJ]|slack|lax|0-0|0.6|Equivalence
[VBD]|co-operated|worked|0-0|0.6|Equivalence
[NNP]|initiating|launch|0-0|0.6|Equivalence
[NNP]|1-year|1yr|0-0|0.6|Equivalence
[NNS]|forty|40s|0-0|0.6|Equivalence
[NN]|pestilence|plague|0-0|0.6|Equivalence
[RB]|extraordinarily|immensely|0-0|0.6|Equivalence
[NNP]|noureddine|nordin|0-0|0.6|Equivalence
[NNP]|conception|vision|0-0|0.6|Equivalence
[VBD]|broadening|expand|0-0|0.6|Equivalence
[JJ]|economical|frugal|0-0|0.6|Equivalence
[FW]|using|use|0-0|0.6|Equivalence
[NNP]|mongolians|mongol|0-0|0.6|Equivalence
[JJ]|subnetwork|subnet|0-0|0.6|Equivalence
[NN]|assessment|rating|0-0|0.6|Equivalence
[NNS]|beginnings|origin|0-0|0.6|Equivalence
[NNP]|purchasers|buyers|0-0|0.6|Equivalence
[NNS]|mamas|mum|0-0|0.6|Equivalence
[NN]|initiation|launch|0-0|0.6|Equivalence
[NNPS]|facilities|plants|0-0|0.6|Equivalence
[JJ]|year-on-year|yearly|0-0|0.6|Equivalence
[NN]|epoch|era|0-0|0.6|Equivalence
[NN]|tying|tie|0-0|0.6|Equivalence
[NNP]|undercover|secret|0-0|0.6|Equivalence
[NN]|intensification|intensify|0-0|0.6|Equivalence
[NN]|formatting|format|0-0|0.6|Equivalence
[JJ]|sudanese-chadian|sudan-chad|0-0|0.6|Equivalence
[NN]|expiration|expiry|0-0|0.6|Equivalence
[RB]|extraordinarily|extremely|0-0|0.6|Equivalence
[JJ]|humanistic|humane|0-0|0.6|Equivalence
[VBD]|eliminated|delete|0-0|0.6|Equivalence
[NNS]|offsetting|offset|0-0|0.6|Equivalence
[NNP]|reciprocal|mutual|0-0|0.6|Equivalence
[NNS]|harmonises|aligns|0-0|0.6|Equivalence
[JJ]|indigenous|native|0-0|0.6|Equivalence
[JJ]|american-british|us-british|0-0|0.6|Equivalence
