[NN] ||| transplantation ||| transplant ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBD] ||| reclaimed ||| acquired ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| governing ||| enforcing ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| eliminating ||| curtailing ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBZ] ||| relationships ||| influences ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBN] ||| re-examined ||| revision ||| 0-0 ||| 0.7272727272727273 ||| Independent
[NNPS] ||| instructions ||| principles ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| endorses ||| concurs ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| legislates ||| lawmaking ||| 0-0 ||| 0.9 ||| Independent
[VBD] ||| recapitulated ||| summarized ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBG] ||| improvements ||| stepping ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| deprived ||| hindered ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| instructions ||| routines ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NN] ||| underutilization ||| under-use ||| 0-0 ||| 0.5625 ||| OtherRelated
[VBD] ||| dominated ||| existed ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| reverses ||| revokes ||| 0-0 ||| 0.875 ||| Independent
[JJ] ||| polling ||| poll ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[VBN] ||| generated ||| granted ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBD] ||| acknowledged ||| confessed ||| 0-0 ||| 0.75 ||| Independent
[VBZ] ||| symbolizes ||| testifies ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| clarifications ||| annotations ||| 0-0 ||| 0.7857142857142857 ||| Independent
[VBN] ||| characterized ||| related ||| 0-0 ||| 0.5384615384615384 ||| Independent
[VBN] ||| reconvened ||| reverted ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| disregards ||| disclaims ||| 0-0 ||| 0.9 ||| Independent
[NNP] ||| restricting ||| restrict ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[VBN] ||| accomplished ||| fulfilled ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| renounced ||| rejected ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| institutionalized ||| instituted ||| 0-0 ||| 0.5882352941176471 ||| Independent
[JJ] ||| unflinching ||| unwavering ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NN] ||| re-assessment ||| revaluation ||| 0-0 ||| 0.8461538461538461 ||| OtherRelated
[NNPS] ||| chairpersons ||| chiefs ||| 0-0 ||| 0.5 ||| Independent
[VBN] ||| re-affirmed ||| reasserted ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| preoccupations ||| interests ||| 0-0 ||| 0.6428571428571429 ||| OtherRelated
[NNS] ||| necessities ||| need ||| 0-0 ||| 0.36363636363636365 ||| ReverseEntailment
[NNS] ||| necessities ||| needs ||| 0-0 ||| 0.45454545454545453 ||| ReverseEntailment
[NNPS] ||| combinations ||| associations ||| 0-0 ||| 1.0 ||| Independent
[JJ] ||| state-controlled ||| state-owned ||| 0-0 ||| 0.6875 ||| OtherRelated
[RB] ||| manifestly ||| clearly ||| 0-0 ||| 0.7 ||| Equivalence
[VBG] ||| furthering ||| closer ||| 0-0 ||| 0.6 ||| Independent
[NNS] ||| degrees ||| grades ||| 0-0 ||| 0.8571428571428571 ||| OtherRelated
[NNS] ||| barbecues ||| barbeques ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| reflections ||| reflexions ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[NNS] ||| independence ||| independents ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| degree ||| grades ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| degrees ||| grade ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[NNS] ||| practitioners ||| presenters ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBD] ||| determined ||| decision ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| commemorates ||| delineates ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBG] ||| ameliorating ||| improvement ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBZ] ||| cemeteries ||| cemetery ||| 0-0 ||| 0.8 ||| Equivalence
[NNS] ||| pipelines ||| pipes ||| 0-0 ||| 0.5555555555555556 ||| ReverseEntailment
[NNS] ||| fingernails ||| toenails ||| 0-0 ||| 0.7272727272727273 ||| ReverseEntailment
[NNP] ||| loading ||| load ||| 0-0 ||| 0.5714285714285714 ||| Equivalence
[VBG] ||| appreciation ||| valuing ||| 0-0 ||| 0.5833333333333334 ||| OtherRelated
[VBN] ||| expected ||| forecast ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| forecasted ||| expected ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| introduced ||| injected ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| useful ||| helps ||| 0-0 ||| 0.8333333333333334 ||| OtherRelated
[VBG] ||| articulating ||| co-ordinate ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBG] ||| co-ordinating ||| articulating ||| 0-0 ||| 0.9230769230769231 ||| Independent
[VBG] ||| delineating ||| stipulating ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| coordinating ||| articulating ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| requirements ||| imperatives ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[NNS] ||| overpayments ||| repayments ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| stimulates ||| empowers ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| discussed ||| reviewed ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[VBD] ||| reviewing ||| discussed ||| 0-0 ||| 1.0 ||| OtherRelated
[VBD] ||| discussed ||| review ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBZ] ||| stimulated ||| empowers ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| consolidated ||| separated ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| demonstrated ||| represented ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| rehabilitated ||| overhauled ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBN] ||| disconnected ||| dispatched ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| consisted ||| involved ||| 0-0 ||| 0.8888888888888888 ||| Independent
[NNS] ||| deliberations ||| debates ||| 0-0 ||| 0.5384615384615384 ||| OtherRelated
[RB] ||| uncommonly ||| unusually ||| 0-0 ||| 0.9 ||| Equivalence
[VBN] ||| rehabilitated ||| refitted ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBN] ||| fielded ||| filed ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBG] ||| reinvigorating ||| energizing ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBD] ||| attributed ||| ascribe ||| 0-0 ||| 0.7 ||| Independent
[NNS] ||| stalemates ||| impasses ||| 0-0 ||| 0.8 ||| Equivalence
[VBG] ||| deteriorating ||| faltering ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBN] ||| devolved ||| derived ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| hand-holds ||| handholds ||| 0-0 ||| 0.9 ||| Equivalence
[VBG] ||| infilling ||| filling ||| 0-0 ||| 0.7777777777777778 ||| ReverseEntailment
[VBZ] ||| description ||| explains ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBG] ||| personalizing ||| customising ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBG] ||| stipulating ||| delineating ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| enqueued ||| queued ||| 0-0 ||| 0.75 ||| ForwardEntailment
[VBZ] ||| prohibiting ||| excludes ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| indulges ||| engages ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| reiterates ||| highlights ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| engages ||| indulge ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| anticipated ||| cited ||| 0-0 ||| 0.45454545454545453 ||| Independent
[VBZ] ||| prohibits ||| excludes ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| constructing ||| costing ||| 0-0 ||| 0.5833333333333334 ||| Independent
[NN] ||| brewing ||| brewery ||| 0-0 ||| 1.0 ||| OtherRelated
[VBG] ||| disturbing ||| distorting ||| 0-0 ||| 1.0 ||| Independent
[VB] ||| emphasise ||| underline ||| 0-0 ||| 1.0 ||| Equivalence
[VBZ] ||| indicates ||| conveys ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VB] ||| underlines ||| emphasise ||| 0-0 ||| 0.9 ||| Equivalence
[NNPS] ||| protocoles ||| protocols ||| 0-0 ||| 0.9 ||| ReverseEntailment
[RB] ||| financially ||| fiscally ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[VBZ] ||| characterizes ||| chronicles ||| 0-0 ||| 0.7692307692307693 ||| Independent
[NNS] ||| methodology ||| techniques ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| methodologies ||| techniques ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBN] ||| electrified ||| electric ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[VB] ||| ensure ||| insure ||| 0-0 ||| 1.0 ||| Independent
[VB] ||| ensures ||| insure ||| 0-0 ||| 0.8571428571428571 ||| Independent
[UH] ||| peatlands ||| bogs ||| 0-0 ||| 0.4444444444444444 ||| Equivalence
[VBN] ||| composited ||| combined ||| 0-0 ||| 0.8 ||| Independent
[JJ] ||| fragile ||| brittle ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| ecological ||| ecosystems ||| 0-0 ||| 1.0 ||| OtherRelated
[VBN] ||| incarcerated ||| imprisoned ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[NNS] ||| prosecutions ||| litigations ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VBZ] ||| jeopardizes ||| poses ||| 0-0 ||| 0.45454545454545453 ||| Independent
[JJ] ||| russian ||| russia ||| 0-0 ||| 0.8571428571428571 ||| OtherRelated
[VBZ] ||| protrudes ||| produces ||| 0-0 ||| 0.8888888888888888 ||| Independent
[NN] ||| creditworthiness ||| solvency ||| 0-0 ||| 0.5 ||| OtherRelated
[NNS] ||| supervisors ||| directors ||| 0-0 ||| 0.8181818181818182 ||| ForwardEntailment
[NNS] ||| differentiators ||| differences ||| 0-0 ||| 0.7333333333333333 ||| Independent
[JJ] ||| burnt ||| burn ||| 0-0 ||| 0.8 ||| OtherRelated
[NNS] ||| supervisors ||| director ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[NNS] ||| deliveries ||| delivers ||| 0-0 ||| 0.8 ||| Independent
[NNS] ||| earnings ||| incomes ||| 0-0 ||| 0.875 ||| Equivalence
[NNS] ||| ship-owners ||| shippers ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBN] ||| entertained ||| entrusted ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| credited ||| directed ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| estimated ||| cited ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBN] ||| examined ||| checked ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| impressions ||| opinions ||| 0-0 ||| 0.7272727272727273 ||| ForwardEntailment
[VBN] ||| processed ||| proceed ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[VBN] ||| proceedings ||| process ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBZ] ||| pauses ||| stops ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBG] ||| consecrating ||| allocating ||| 0-0 ||| 0.8333333333333334 ||| Independent
[JJ] ||| litre ||| liter ||| 0-0 ||| 1.0 ||| Equivalence
[NNS] ||| participations ||| engagements ||| 0-0 ||| 0.7857142857142857 ||| Equivalence
[NNS] ||| helicopters ||| airplanes ||| 0-0 ||| 0.8181818181818182 ||| OtherRelated
[VBN] ||| criminalized ||| recognized ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| considers ||| deems ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBZ] ||| incorporates ||| overlaps ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| considering ||| deems ||| 0-0 ||| 0.45454545454545453 ||| Independent
[NNS] ||| moderators ||| mediators ||| 0-0 ||| 0.9 ||| ReverseEntailment
[VBG] ||| pertaining ||| applicable ||| 0-0 ||| 1.0 ||| OtherRelated
[VBN] ||| exacerbated ||| allocated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBG] ||| understanding ||| communicating ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| discouraged ||| undermined ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| curtailed ||| limited ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| implemented ||| initiative ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| fielded ||| filed ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBN] ||| ascertained ||| recognised ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| reinforced ||| promotion ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| conservation ||| resources ||| 0-0 ||| 0.75 ||| OtherRelated
[NNS] ||| presumptions ||| assumptions ||| 0-0 ||| 0.9166666666666666 ||| Equivalence
[VBN] ||| evaluated ||| explored ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| searches ||| explores ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| explores ||| browses ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| discrimination ||| distinguished ||| 0-0 ||| 0.9285714285714286 ||| Independent
[JJ] ||| anti-monopoly ||| antitrust ||| 0-0 ||| 0.6923076923076923 ||| Equivalence
[VBN] ||| increased ||| inserted ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| refurbishing ||| restoring ||| 0-0 ||| 0.75 ||| OtherRelated
[VBN] ||| re-appointed ||| reintegrated ||| 0-0 ||| 1.0 ||| Independent
[NNPS] ||| jurisdictions ||| competences ||| 0-0 ||| 0.8461538461538461 ||| OtherRelated
[NNS] ||| obstetricians ||| obstetrics ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[VBN] ||| reduction ||| receded ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| counselled ||| adviser ||| 0-0 ||| 0.7 ||| OtherRelated
[JJ] ||| indestructible ||| invulnerable ||| 0-0 ||| 0.8571428571428571 ||| OtherRelated
[VBZ] ||| complaints ||| claims ||| 0-0 ||| 0.6 ||| OtherRelated
[NNS] ||| wheelchairs ||| chairs ||| 0-0 ||| 0.5454545454545454 ||| ReverseEntailment
[VBZ] ||| refrains ||| removes ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| delighted ||| pleasure ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| supervised ||| regulated ||| 0-0 ||| 0.9 ||| Independent
[JJ] ||| immeasurable ||| inestimable ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VB] ||| confirmation ||| confirmed ||| 0-0 ||| 0.75 ||| OtherRelated
[VB] ||| confirmation ||| confirm ||| 0-0 ||| 0.5833333333333334 ||| OtherRelated
[VBN] ||| inventoried ||| indexed ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBZ] ||| blocks ||| blocs ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBN] ||| directed ||| diverted ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| institutionalized ||| planted ||| 0-0 ||| 0.4117647058823529 ||| Independent
[VBN] ||| enumerated ||| located ||| 0-0 ||| 0.7 ||| Independent
[NNS] ||| crustaceans ||| crabs ||| 0-0 ||| 0.45454545454545453 ||| Independent
[NNS] ||| characteristics ||| parts ||| 0-0 ||| 0.3333333333333333 ||| Independent
[NNS] ||| involvement ||| engagements ||| 0-0 ||| 1.0 ||| Equivalence
[VB] ||| rainfall ||| rain ||| 0-0 ||| 0.5 ||| OtherRelated
[NNS] ||| instructions ||| descriptions ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| finalized ||| realized ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| thwarted ||| stopped ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| directories ||| guides ||| 0-0 ||| 0.5454545454545454 ||| OtherRelated
[VBZ] ||| proceeds ||| prepares ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| disseminated ||| dispatched ||| 0-0 ||| 0.8333333333333334 ||| Independent
[JJ] ||| hermaphroditic ||| hermaphrodite ||| 0-0 ||| 0.9285714285714286 ||| Equivalence
[NN] ||| overcrowding ||| crowding ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[VBN] ||| suggested ||| submitted ||| 0-0 ||| 1.0 ||| Independent
[NNP] ||| modernisation ||| modernization ||| 0-0 ||| 1.0 ||| Equivalence
[VBZ] ||| translates ||| treats ||| 0-0 ||| 0.6 ||| Independent
[JJ] ||| response ||| reply ||| 0-0 ||| 0.625 ||| OtherRelated
[NNS] ||| consequences ||| cons ||| 0-0 ||| 0.3333333333333333 ||| Independent
[VB] ||| reinvigorate ||| rejuvenate ||| 0-0 ||| 0.8333333333333334 ||| OtherRelated
[VBD] ||| refused ||| refuted ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| devastates ||| penetrates ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| ascertained ||| uncovered ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| misunderstood ||| realised ||| 0-0 ||| 0.6153846153846154 ||| Independent
[NNS] ||| descriptions ||| described ||| 0-0 ||| 0.75 ||| Independent
[JJ] ||| theatrical ||| theatre ||| 0-0 ||| 0.7 ||| OtherRelated
[VBN] ||| unparalleled ||| unequalled ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBG] ||| interesting ||| intriguing ||| 0-0 ||| 0.9090909090909091 ||| OtherRelated
[VBN] ||| recaptured ||| retrieved ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| registrations ||| assertions ||| 0-0 ||| 0.7692307692307693 ||| Independent
[NNS] ||| brutalities ||| cruelties ||| 0-0 ||| 0.8181818181818182 ||| ReverseEntailment
[VBZ] ||| demonstrates ||| endorses ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| commissioners ||| chiefs ||| 0-0 ||| 0.46153846153846156 ||| Independent
[VBN] ||| knowledge ||| learned ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| knowledge ||| learnt ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NN] ||| seaport ||| port ||| 0-0 ||| 0.5714285714285714 ||| ReverseEntailment
[VBN] ||| enraged ||| angered ||| 0-0 ||| 1.0 ||| Equivalence
[VBD] ||| delineated ||| clarified ||| 0-0 ||| 0.9 ||| Independent
[VBD] ||| reinforced ||| renewed ||| 0-0 ||| 0.7 ||| OtherRelated
[VBN] ||| outlined ||| detail ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| outlined ||| detailed ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| reappointed ||| redirected ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| relations ||| related ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBG] ||| surrendering ||| transferring ||| 0-0 ||| 1.0 ||| OtherRelated
[VBZ] ||| improvements ||| enhancements ||| 0-0 ||| 1.0 ||| OtherRelated
[VBZ] ||| implements ||| follows ||| 0-0 ||| 0.7 ||| OtherRelated
[VBN] ||| categorized ||| gathered ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBG] ||| possible ||| enabling ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| reintroduces ||| repeats ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBN] ||| confronted ||| faced ||| 0-0 ||| 0.5 ||| Equivalence
[VBD] ||| knowledge ||| learned ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| confronted ||| face ||| 0-0 ||| 0.4 ||| Equivalence
[VBN] ||| convinced ||| induced ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBD] ||| cooperated ||| supported ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| undermining ||| hindering ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[NNS] ||| archers ||| arches ||| 0-0 ||| 0.8571428571428571 ||| ReverseEntailment
[NNS] ||| communications ||| activities ||| 0-0 ||| 0.7142857142857143 ||| Independent
[NNS] ||| indemnifications ||| allowances ||| 0-0 ||| 0.625 ||| OtherRelated
[VBN] ||| decreased ||| shrunk ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBZ] ||| consecrates ||| authorises ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBZ] ||| alleviates ||| minimizes ||| 0-0 ||| 0.9 ||| OtherRelated
[VBN] ||| interested ||| intended ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| participation ||| attended ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBN] ||| explored ||| review ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| explored ||| reviewed ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| classifications ||| qualifications ||| 0-0 ||| 0.9333333333333333 ||| Independent
[VBN] ||| governments ||| government ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[RB] ||| probably ||| likely ||| 0-0 ||| 0.75 ||| Independent
[VB] ||| accelerate ||| hasten ||| 0-0 ||| 0.6 ||| Independent
[VBG] ||| justification ||| supporting ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBD] ||| acknowledged ||| identified ||| 0-0 ||| 0.8333333333333334 ||| OtherRelated
[NNS] ||| conquistadors ||| conquerors ||| 0-0 ||| 0.7692307692307693 ||| Equivalence
[VBN] ||| recalled ||| repeated ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| concentrates ||| prefers ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBZ] ||| represents ||| replies ||| 0-0 ||| 0.7 ||| Independent
[VBG] ||| rehearsing ||| restating ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| assholes ||| ass ||| 0-0 ||| 0.375 ||| Independent
[NNS] ||| programming ||| programmes ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| assholes ||| asses ||| 0-0 ||| 0.625 ||| Independent
[VBZ] ||| concedes ||| endorses ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| discovered ||| directed ||| 0-0 ||| 0.8 ||| Independent
[NNS] ||| specialisations ||| specialities ||| 0-0 ||| 0.8 ||| Equivalence
[VBN] ||| antedated ||| backdated ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| discovered ||| learnt ||| 0-0 ||| 0.6 ||| Independent
[VBD] ||| discover ||| learned ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| discovered ||| learned ||| 0-0 ||| 0.7 ||| Independent
[VBG] ||| recapitulating ||| reconsidering ||| 0-0 ||| 0.9285714285714286 ||| Independent
[NNS] ||| ceramics ||| ceramic ||| 0-0 ||| 0.875 ||| ForwardEntailment
[NNS] ||| appellants ||| claimants ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| claimants ||| appellant ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| attributed ||| created ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| ignited ||| excited ||| 0-0 ||| 1.0 ||| Independent
[NN] ||| misinterpretation ||| misreading ||| 0-0 ||| 0.5882352941176471 ||| Equivalence
[VBN] ||| concentrated ||| centered ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NN] ||| rwandan ||| rwanda ||| 0-0 ||| 0.8571428571428571 ||| OtherRelated
[NN] ||| disbandment ||| disbanding ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBG] ||| guaranteeing ||| confirming ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| reallocated ||| realigned ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNPS] ||| designations ||| appellations ||| 0-0 ||| 1.0 ||| Equivalence
[VBZ] ||| recovers ||| responds ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| participates ||| performs ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| specifications ||| specs ||| 0-0 ||| 0.35714285714285715 ||| Independent
[VBZ] ||| fosters ||| boosts ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBZ] ||| increases ||| surges ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| attributed ||| migrated ||| 0-0 ||| 0.8 ||| Independent
[JJ] ||| comparison ||| comparing ||| 0-0 ||| 0.9 ||| Equivalence
[NNS] ||| agreements ||| charters ||| 0-0 ||| 0.8 ||| Independent
[NNS] ||| 'ils ||| ils ||| 0-0 ||| 0.75 ||| ReverseEntailment
[VBG] ||| accelerating ||| furthering ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBG] ||| appraising ||| evaluating ||| 0-0 ||| 1.0 ||| OtherRelated
[NNS] ||| crewmembers ||| crewmen ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBZ] ||| contemplates ||| obligates ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| ceased ||| lost ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| despairing ||| desperate ||| 0-0 ||| 0.9 ||| Equivalence
[VBD] ||| demonstrated ||| affirmed ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBG] ||| postponing ||| posting ||| 0-0 ||| 0.7 ||| Independent
[JJ] ||| select ||| choose ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| inaccurate ||| inexact ||| 0-0 ||| 0.7 ||| Equivalence
[VBG] ||| flourishing ||| prospering ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBG] ||| mainstreaming ||| transposing ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBN] ||| reintroduced ||| redone ||| 0-0 ||| 0.5 ||| Independent
[VBG] ||| prohibition ||| forbidding ||| 0-0 ||| 0.9090909090909091 ||| OtherRelated
[VBN] ||| concentrated ||| constrained ||| 0-0 ||| 0.9166666666666666 ||| Independent
[NNS] ||| accomplishments ||| developments ||| 0-0 ||| 0.8 ||| OtherRelated
[VBZ] ||| influences ||| incites ||| 0-0 ||| 0.7 ||| Independent
[VBD] ||| communicated ||| wrote ||| 0-0 ||| 0.4166666666666667 ||| Independent
[VBN] ||| characterized ||| highlighted ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBG] ||| stationing ||| stopping ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| determined ||| indicated ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| identifies ||| informs ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| verifies ||| ratifies ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| proclaims ||| asserts ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBZ] ||| abandons ||| cancels ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| undergraduates ||| universities ||| 0-0 ||| 0.8571428571428571 ||| ForwardEntailment
[VBG] ||| interesting ||| concerning ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| encourage ||| fosters ||| 0-0 ||| 0.7777777777777778 ||| Independent
[NNS] ||| cottagers ||| cottages ||| 0-0 ||| 0.8888888888888888 ||| ReverseEntailment
